species_ID,Group,Order,Family,Genus,Species,subspecies,scientificName,variety,common_name,native_exotic,continent_of_origin,itis_tsn
2608,Fishes,Perciformes,Cichlidae,Hypsophrys,nicaraguensis,NULL,Hypsophrys nicaraguensis,NULL,Moga,Exotic,Central America,649491
2612,Fishes,Perciformes,Gobiidae,Rhinogobius,brunneus,NULL,Rhinogobius brunneus,NULL,Amur goby,Exotic,Asia,637953
2616,Fishes,Cypriniformes,Cyprinidae,Balantiocheilos,melanopterus,NULL,Balantiocheilos melanopterus,NULL,tricolor sharkminnow,Exotic,Asia,163716
2629,Fishes,Characiformes,Characidae,Metynnis,hypsauchen,NULL,Metynnis hypsauchen,NULL,silver dollar,Exotic,South America,163249
2630,Fishes,Perciformes,Cichlidae,Cichlasoma,festae,NULL,Cichlasoma festae,NULL,Guayas cichlid,Exotic,South America,649452
2632,Fishes,Characiformes,Alestiidae,Phenacogrammus,interruptus,NULL,Phenacogrammus interruptus,NULL,Congo tetra,Exotic,Africa,163303
2637,Fishes,Siluriformes,Loricariidae,Glyptoperichthys,gibbiceps,NULL,Glyptoperichthys gibbiceps,NULL,leopard pleco,Exotic,South America,639370
2638,Fishes,Perciformes,Blenniidae,Hypsoblennius,invemar,NULL,Hypsoblennius invemar,NULL,Tessellated Blenny,Unknown,South and Central America,171162
2639,Fishes,Cyprinodontiformes,Poeciliidae,Poecilia,vivipara,NULL,Poecilia vivipara,NULL,Guaru,Exotic,South America,647540
2640,Fishes,Cypriniformes,Gyrinocheilidae,Gyrinocheilus,aymonieri,NULL,Gyrinocheilus aymonieri,NULL,Chinese algae-eater,Exotic,Asia,163888
2740,Fishes,Synbranchiformes,Synbranchidae,Monopterus,sp.,NULL,Monopterus sp.,NULL,Asian swamp eel,Exotic,Asia,NULL
2760,Fishes,Perciformes,Acanthuridae,Acanthurus,guttatus,NULL,Acanthurus guttatus,NULL,whitespotted surgeonfish,Exotic,Indo-Pacific,172263
2761,Fishes,Tetraodontiformes,Tetraodontidae,Arothron,diadematus,NULL,Arothron diadematus,NULL,masked pufferfish,Exotic,Indo-Pacific,646261
2762,Fishes,Orectolobiformes,Hemiscylliidae,Chiloscyllium,punctatum,NULL,Chiloscyllium punctatum,NULL,brownbanded bambooshark,Exotic,Indo-Pacific,159952
2763,Fishes,Perciformes,Pomacentridae,Dascyllus,trimaculatus,NULL,Dascyllus trimaculatus,NULL,three spot damselfish,Exotic,Indo-Pacific,170124
2765,Fishes,Perciformes,Haemulidae,Plectorhinchus,chaetodonoides,NULL,Plectorhinchus chaetodonoides,NULL,spotted sweetlip,Exotic,Indo-Pacific,630191
2766,Fishes,Tetraodontiformes,Balistidae,Rhinecanthus,aculeatus,NULL,Rhinecanthus aculeatus,NULL,Lagoon Triggerfish,Exotic,Indo-Pacific,173203
2775,Fishes,Perciformes,Percidae,Percina,peltata,NULL,Percina peltata,NULL,Shield Darter,Native,North America,168474
2784,Fishes,Cypriniformes,Cyprinidae,Tanichthys,albonubes,NULL,Tanichthys albonubes,NULL,White Cloud Mountain Minnow,Exotic,Asia,163764
2786,Fishes,Siluriformes,Doradidae,Agamyxis,pectinifrons,NULL,Agamyxis pectinifrons,NULL,spotted rafael catfish,Exotic,South America,640006
2787,Fishes,Perciformes,Chaetodontidae,Heniochus,sp.,NULL,Heniochus sp.,NULL,bannerfish,Exotic,Indo-Pacific,NULL
2788,Fishes,Perciformes,Cichlidae,Oreochromis,sp.,NULL,Oreochromis sp.,NULL,Tilapia species,Exotic,Africa,170014
2797,Fishes,Perciformes,Acanthuridae,Zebrasoma,scopas,NULL,Zebrasoma scopas,NULL,Brown Tang,Exotic,Indo-Pacific,172316
2803,Fishes,Cyprinodontiformes,Fundulidae,Fundulus,olivaceus,NULL,Fundulus olivaceus,NULL,Blackspotted Topminnow,Native,North America,165655
2805,Fishes,Perciformes,Pomacentridae,Dascyllus,aruanus,NULL,Dascyllus aruanus,NULL,whitetail damselfish,Exotic,Indo-Pacific,170123
2807,Fishes,Siluriformes,Pimelodidae,Pseudoplatystoma,fasciatum,NULL,Pseudoplatystoma fasciatum,NULL,tiger catfish,Exotic,South America,164244
2809,Fishes,Perciformes,Cichlidae,Parachromis,dovii,NULL,Parachromis dovii,NULL,wolf cichlid,Exotic,Central America,649545
2822,Fishes,Perciformes,Serranidae,Epinephelus,ongus,,Epinephelus ongus,,Summan grouper,Exotic,Indo-Pacific,551082
2823,Fishes,Tetraodontiformes,Balistidae,Balistoides,conspicillum,NULL,Balistoides conspicillum,NULL,clown triggerfish,Exotic,Indo-Pacific,173225
2839,Fishes,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,longurio,NULL,Rhizoprionodon longurio,NULL,Pacific Sharpnose Shark,Native,Pacific Ocean,160208
2842,Fishes,Perciformes,Centrarchidae,Micropterus,dolomieu x treculii,NULL,Micropterus dolomieu x treculii,NULL,,Native Hybrid,North America,NULL
2844,Fishes,Perciformes,Chaetodontidae,Heniochus,diphreutes,NULL,Heniochus diphreutes,NULL,schooling bannerfish,Exotic,Indo-Pacific,169651
2859,Fishes,Cypriniformes,Catostomidae,Moxostoma,breviceps,NULL,Moxostoma breviceps,NULL,Smallmouth Redhorse,Native,North America,163929
2860,Fishes,Cypriniformes,Catostomidae,Moxostoma,pisolabrum,NULL,Moxostoma pisolabrum,NULL,Pealip Redhorse,Native,North America,201948
2872,Fishes,Cypriniformes,Cyprinidae,Notropis,altipinnis,NULL,Notropis altipinnis,NULL,Highfin Shiner,Native,North America,163423
2879,Fishes,Siluriformes,Loricariidae,Farlowella,vittata,NULL,Farlowella vittata,NULL,twig catfish,Exotic,South America,680414
2881,Fishes,Perciformes,Centrarchidae,Enneacanthus,obesus,,Enneacanthus obesus,,Banded Sunfish,Native,North America,168117
2883,Fishes,Characiformes,Characidae,Serrasalmus,humeralis,NULL,Serrasalmus humeralis,NULL,pirambeba,Exotic,South America,163278
2886,Fishes,Perciformes,Percidae,Etheostoma,rufilineatum,NULL,Etheostoma rufilineatum,NULL,Redline Darter,Native,North America,168428
2900,Fishes,Petromyzontiformes,Petromyzontidae,Ichthyomyzon,castaneus,NULL,Ichthyomyzon castaneus,NULL,Chestnut Lamprey,Native,North America,159725
2902,Fishes,Perciformes,Oplegnathidae,Oplegnathus,fasciatus,NULL,Oplegnathus fasciatus,NULL,barred knifejaw,Exotic,Northwest Pacific,169730
2903,Fishes,Atheriniformes,Atherinopsidae,Menidia,audens,NULL,Menidia audens,NULL,Mississippi Silverside,Native,North America,165998
2905,Fishes,Cypriniformes,Catostomidae,Hypentelium,roanokense,NULL,Hypentelium roanokense,NULL,Roanoke Hog Sucker,Native,North America,163951
2908,Fishes,Cyprinodontiformes,Poeciliidae,Poeciliopsis,occidentalis,NULL,Poeciliopsis occidentalis,NULL,Gila Topminnow,Native,North America,165918
2909,Fishes,Cypriniformes,Cyprinidae,Lepidomeda,mollispinis,NULL,Lepidomeda mollispinis,NULL,Virgin spinedace,Native,North America,163573
2910,Fishes,Cypriniformes,Cyprinidae,Campostoma,pauciradii,NULL,Campostoma pauciradii,NULL,Bluefin Stoneroller,Native,North America,163511
2911,Fishes,Cypriniformes,Cyprinidae,Hybopsis,hypsinotus,NULL,Hybopsis hypsinotus,NULL,Highback Chub,Native,North America,163482
2912,Fishes,Cypriniformes,Catostomidae,Moxostoma,anisurum,NULL,Moxostoma anisurum,NULL,Silver Redhorse,Native,North America,163933
2913,Fishes,Siluriformes,Bagridae,Horabagrus,brachysoma,NULL,Horabagrus brachysoma,NULL,Günther's catfish,Exotic,Asia,680987
2917,Fishes,Siluriformes,Pimelodidae,Leiarius,marmoratus,,Leiarius marmoratus,,Marbled Pim,Exotic,South America,681752
2918,Fishes,Siluriformes,Heptapteridae,Rhamdia,sp.,NULL,Rhamdia sp.,NULL,bagre de Rio,Exotic,South America,164246
2919,Fishes,Siluriformes,Pimelodidae,Phractocephalus,hemiliopterus x Pseudoplatystoma sp.,NULL,Phractocephalus hemiliopterus x Pseudoplatystoma sp.,NULL,Pimelodid hybrid catfish,Exotic Hybrid,South America,NULL
2920,Fishes,Siluriformes,Ictaluridae,Ameiurus,sp.,NULL,Ameiurus sp.,NULL,bullhead catfish,Native,North America,164034
2922,Fishes,Cypriniformes,Catostomidae,Erimyzon,oblongus,NULL,Erimyzon oblongus,NULL,Creek Chubsucker,Native,North America,163924
2924,Fishes,Cypriniformes,Cyprinidae,Carassius,gibelio,,Carassius gibelio,,Prussian carp,Exotic,Eurasia,688850
2925,Fishes,Carcharhiniformes,Carcharinidae,Rhizoprionodon,terranovae,,Rhizoprionodon terranovae,,Atlantic Sharpnose Shark,Native,North America,160200
2931,Fishes,Perciformes,Acanthuridae,Acanthurus,pyroferus,NULL,Acanthurus pyroferus,NULL,chocolate surgeonfish,Exotic,Indo-Pacific,172272
2934,Fishes,Cypriniformes,Cobitidae,Paramisgurnus,dabryanus,,Paramisgurnus dabryanus,,Large scale loach,Exotic,Asia,687899
2935,Fishes,Acipenseriformes,Acipenseridae,Scaphirhynchus,platorynchus,NULL,Scaphirhynchus platorynchus,NULL,Shovelnose Sturgeon,Native,North America,161082
2936,Fishes,Perciformes,Pomacentridae,Neopomacentrus,cyanomos,NULL,Neopomacentrus cyanomos,NULL,regal demoiselle,Exotic,Indo-Pacific,615385
2939,Fishes,Perciformes,Cichlidae,Herichthys,carpintis,NULL,Herichthys carpintis,NULL,Lowland Cichlid,Exotic,North America,648685
2940,Fishes,Perciformes,Cichlidae,Petenia,splendida,,Petenia splendida,,Giant Cichlid,Exotic,Central America,649225
2947,Fishes,Cypriniformes,Cyprinidae,Ctenopharyngodon,idella,,Ctenopharyngodon idella,diploid,Grass Carp (diploid),Exotic,Asia,163537
2948,Fishes,Cypriniformes,Cyprinidae,Ctenopharyngodon,idella,,Ctenopharyngodon idella,triploid,Grass Carp (triploid),Exotic,Asia,163537
2949,Fishes,Cypriniformes,Cyprinidae,Mylopharyngodon,piceus,,Mylopharyngodon piceus,diploid,Black Carp (diploid),Exotic,Asia,639618
2950,Fishes,Cypriniformes,Cyprinidae,Mylopharyngodon,piceus,,Mylopharyngodon piceus,triploid,Black Carp (triploid),Exotic,Asia,639618
2987,Fishes,Perciformes,Rachycentridae,Rachycentron,canadum,,Rachycentron canadum,,Cobia,Native,North and Central America,168566
3009,Fishes,Perciformes,Blenniidae,Omobranchus,punctatus,,Omobranchus punctatus,,Muzzled blenny,Exotic,Indo-Pacific,636257
3017,Fishes,Perciformes,Cichlidae,Labeotropheus,fuelleborni,,Labeotropheus fuelleborni,,blue mbuna,Exotic,Africa,169956
3019,Fishes,Perciformes,Chaetodontidae,Heniochus,acuminatus,,Heniochus acuminatus,,pennant coralfish,Exotic,Indo-Pacific,169652
3052,Fishes,,Centrarchidae,Ambloplites,ariommus,,Ambloplites ariommus,, shadow bass,Native,North America,168099
3089,Fishes,Perciformes,Centrarchidae,Lepomis,marginatus,,Lepomis marginatus,,Dollar Sunfish,Native,North America,168152
3092,Fishes,Perciformes,Centrarchidae,Micropterus,notius,,Micropterus notius,,Suwanee Bass,Native,North America,168164
3094,Fishes,Perciformes,Siganidae,Siganus,unimaculatus,,Siganus unimaculatus,,blotched foxface,Exotic,Indo-Pacific,623224
3100,Fishes,Siluriformes,Mochokidae,Synodontis,ocellifer,,Synodontis ocellifer,,Ocellated Synodontis,Exotic,Africa,681645
3147,Fishes,Cypriniformes,Cyprinidae,Hypophthalmichthys,sp.,,Hypophthalmichthys sp.,,bigheaded carps,Exotic,Asia,NULL
3148,Fishes,Osteoglossiformes,Osteoglossidae,Arapaima,sp.,,Arapaima sp.,,Arapaima,Exotic,South America,161889
3154,Fishes,Perciformes,Centrarchidae,Micropterus,sp. cf cataractae,,Micropterus sp. cf cataractae,,Bartram's Bass,Native,North America,NULL
3155,Fishes,Perciformes,Centrarchidae,Micropterus,sp. cf cataractae,,Micropterus sp. cf cataractae,,Altamaha Bass,Native,North America,NULL
3162,Fishes,Perciformes,Chaenopsidae,Protemblemaria,punctata,,Protemblemaria punctata,,Warthead Blenny,Exotic,South America,638327
3164,Fishes,Perciformes,Cichlidae,Oreochromis,aureus x O. niloticus,,Oreochromis aureus x O. niloticus,,Blue x Nile Tilapia hybrid,Exotic Hybrid,Eurasia,NULL
3165,Fishes,Cypriniformes,Cyprinidae,Barbonymus,gonionotus,,Barbonymus gonionotus,,Java Barb,Exotic,Asia,688444
3168,Fishes,Perciformes,Pomacentridae,Acanthochromis,polyacanthus,,Acanthochromis polyacanthus,,spiny chromis damselfish,Exotic,Indo-Pacific,170199
3169,Fishes,Perciformes,Monodactylidae,Monodactylus,sebae,,Monodactylus sebae,,African moony,Exotic,Africa,169469
3170,Fishes,Perciformes,Eleotridae,Butis,koilomatodon,,Butis koilomatodon,,mud sleeper,Exotic,Indo-Pacific,637078
3171,Fishes,Siluriformes,Pimelodidae,Pseudoplatystoma,punctifer,,Pseudoplatystoma punctifer,,Spotted Tiger Shovelnose Catfish,Exotic,South America,NULL
3174,Fishes,Acipenseriformes,Acipenseridae,Acipenser,oxyrinchus,,Acipenser oxyrinchus,,Atlantic Sturgeon,Native,North America,553269
3176,Fishes,Cypriniformes,Catostomidae,Catostomus,clarkii,,Catostomus clarkii,,Desert Sucker,Native,,163901
3178,Fishes,Cypriniformes,Catostomidae,Catostomus,insignis,,Catostomus insignis,,Sonora Sucker,Native,,163905
3184,Fishes,Cypriniformes,Catostomidae,Xyrauchen,texanus,,Xyrauchen texanus,,Razorback Sucker,Native,,163968
3187,Fishes,Scorpaeniformes,Cottidae,Cottus,aleuticus,,Cottus aleuticus,,Coastrange Sculpin,Native,,167230
3189,Fishes,Scorpaeniformes,Cottidae,Cottus,beldingii,,Cottus beldingii,,Paiute Sculpin,Native,,167238
3193,Fishes,Cypriniformes,Cyprinidae,Erimystax,dissimilis,,Erimystax dissimilis,,Streamline Chub,Native,,163821
3194,Fishes,Cypriniformes,Cyprinidae,Notropis,amabilis,,Notropis amabilis,,Texas Shiner,Native,North America,163410
3197,Fishes,Cypriniformes,Cyprinidae,Gila,robusta,,Gila robusta,,roundtail chub,Native,Unknown,163558
3198,Fishes,Cypriniformes,Cyprinidae,Hybopsis,amnis,,Hybopsis amnis,,Pallid Shiner,Native,North America,201917
3202,Fishes,Salmoniformes,Salmonidae,Oncorhynchus,clarkii,clarkii,Oncorhynchus clarkii clarkii,,Coastal Cutthroat Trout,Native,,201900
3203,Fishes,Salmoniformes,Salmonidae,Oncorhynchus,clarkii,alvordensis,Oncorhynchus clarkii alvordensis,,Alvord Cutthroat Trout,Native,,NULL
3204,Fishes,Salmoniformes,Salmonidae,Oncorhynchus,clarkii,ssp. 3,Oncorhynchus clarkii ssp. 3,,Whitehorse Basin Cutthroat Trout,Native,,NULL
3205,Fishes,Salmoniformes,Salmonidae,Oncorhynchus,clarkii,macdonaldi,Oncorhynchus clarkii macdonaldi,,Yellowfin Cutthroat Trout,Native,,553417
3206,Fishes,Acipenseriformes,Acipenseridae,Acipenser,oxyrinchus,desotoi,Acipenser oxyrinchus desotoi,,Gulf Sturgeon,Native,North America,624005
3207,Fishes,Acipenseriformes,Acipenseridae,Acipenser,oxyrinchus,oxyrinchus,Acipenser oxyrinchus oxyrinchus,,Atlantic sturgeon,Native,North America,624004
3208,Fishes,Acipenseriformes,Acipenseridae,Scaphirhynchus,suttkusi,,Scaphirhynchus suttkusi,,Alabama Sturgeon,Native,North America,201895
3210,Fishes,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,gilberti,Oncorhynchus mykiss gilberti,,Kern Golden Trout,Native,,553420
3212,Fishes,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,stonei,Oncorhynchus mykiss stonei,,Sacramento Golden Trout,Native,,553421
3218,Fishes,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,newberrii,Oncorhynchus mykiss newberrii,,Redband Trout of the Northern Great Basin,Native,North America,NULL
3219,Fishes,Cypriniformes,Cyprinidae,Margariscus,nachtriebi,,Margariscus nachtriebi,,Northern Pearl Dace,Native,North America,689434
3231,Fishes,Scorpaeniformes,Cottidae,Cottus,immaculatus,,Cottus immaculatus,,Knobfin Sculpin,Native,North America,NULL
3232,Fishes,Scorpaeniformes,Cottidae,Cottus,hypselurus,,Cottus hypselurus,,Ozark Sculpin,Native,North America,167263
3236,Fishes,Perciformes,Pomacentridae,Chromis,limbata,,Chromis limbata,,Azores chromis,Exotic,Europe and Africa,615284
3238,Fishes,Cypriniformes,Cyprinidae,Carassius,langsdorfii,,Carassius langsdorfii,,Ginbuna crucian carp,Exotic,Asia,NULL
1089,Mammals,Rodentia,Myocastoridae,Myocastor,coypus,NULL,Myocastor coypus,NULL,nutria,Exotic,South America,180402
1090,Mammals,Rodentia,Castoridae,Castor,canadensis,NULL,Castor canadensis,NULL,American Beaver,Native,North America,180212
1091,Mammals,Carnivora,Otariidae,Zalophus,californianus,NULL,Zalophus californianus,NULL,California sea lion,Native,North America,180621
2555,Mammals,Rodentia,Muridae,Ondatra,zibethicus,NULL,Ondatra zibethicus,NULL,muskrat,Native,North America,180318
2587,Mammals,Rodentia,Caviidae,Hydrochoerus,hydrochaeris,,Hydrochoerus hydrochaeris,,capybara,Exotic,South America,825303
2647,Mammals,Carnivora,Otariidae,Otaria,flavescens,NULL,Otaria flavescens,NULL,South American sea lion,Exotic,South America,180619
5,Mollusks-Bivalves,Veneroida,Dreissenidae,Dreissena,polymorpha,,Dreissena polymorpha,,zebra mussel,Exotic,Eurasia,81339
92,Mollusks-Bivalves,Veneroida,Cyrenidae,Corbicula,fluminea,,Corbicula fluminea,,Asian clam,Exotic,Asia,81387
95,Mollusks-Bivalves,Veneroida,Dreissenidae,Dreissena,rostriformis,bugensis,Dreissena rostriformis bugensis,,quagga mussel,Exotic,Eurasia,567514
110,Mollusks-Bivalves,Mytiloida,Mytilidae,Perna,viridis,,Perna viridis,,green mussel,Exotic,Asia,NULL
129,Mollusks-Bivalves,Veneroida,Sphaeriidae,Pisidium,amnicum,NULL,Pisidium amnicum,NULL,greater European peaclam,Exotic,Eurasia,81401
130,Mollusks-Bivalves,Veneroida,Sphaeriidae,Pisidium,henslowanum,NULL,Pisidium henslowanum,NULL,Henslow peaclam,Exotic,Eurasia,81410
131,Mollusks-Bivalves,Veneroida,Pisidiidae,Sphaerium,corneum,NULL,Sphaerium corneum,NULL,European fingernail clam,Exotic,Eurasia,81392
146,Mollusks-Bivalves,Unionoida,Unionidae,Lasmigona,subviridis,NULL,Lasmigona subviridis,NULL,green floater,Native,North America,80142
2235,Mollusks-Bivalves,Unionoida,Unionidae,Alasmidonta,marginata,NULL,Alasmidonta marginata,NULL,elktoe,Native,North America,79918
2236,Mollusks-Bivalves,Unionoida,Unionidae,Fusconaia,flava,NULL,Fusconaia flava,NULL,Wabash pigtoe,Native,North America,80041
2238,Mollusks-Bivalves,Unionoida,Unionidae,Lampsilis,cardium,NULL,Lampsilis cardium,NULL,plain pocketbook,Native,North America,80016
2239,Mollusks-Bivalves,Unionoida,Unionidae,Leptodea,fragilis,NULL,Leptodea fragilis,NULL,fragile papershell,Native,North America,80182
2240,Mollusks-Bivalves,Unionoida,Unionidae,Pyganodon,grandis,NULL,Pyganodon grandis,NULL,giant floater,Native,North America,568179
2241,Mollusks-Bivalves,Unionoida,Unionidae,Potamilus,alatus,NULL,Potamilus alatus,NULL,pink heelsplitter,Native,North America,80282
2246,Mollusks-Bivalves,Unionoida,Unionidae,Ligumia,recta,NULL,Ligumia recta,NULL,black sandshell,Native,North America,80196
2248,Mollusks-Bivalves,Veneroida,Sphaeriidae,Pisidium,punctiferum,NULL,Pisidium punctiferum,NULL,striate peaclam,Native,South and Central America,81425
2322,Mollusks-Bivalves,Veneroida,Pisidiidae,Musculium,sp.,NULL,Musculium sp.,NULL,fingernail clam,Native,North America,81427
2375,Mollusks-Bivalves,Veneroida,Sphaeriidae,Pisidium,moitessierianum,NULL,Pisidium moitessierianum,NULL,pygmy peaclam,Exotic,Eurasia,NULL
2391,Mollusks-Bivalves,Veneroida,Sphaeriidae,Pisidium,supinum,NULL,Pisidium supinum,NULL,humpbacked peaclam,Exotic,Eurasia,81417
2778,Mollusks-Bivalves,Veneroida,Pisidiidae,Eupera,cubensis,NULL,Eupera cubensis,NULL,mottled fingernailclam,Native,North America,81438
2824,Mollusks-Bivalves,Unionoida,Unionidae,Sinanodonta,woodiana,,Sinanodonta woodiana,,Chinese pond mussel,Exotic,Asia,983676
2933,Mollusks-Bivalves,Unionoida,Mycetopodidae,Anodontites,trapesialis,,Anodontites trapesialis,,,Exotic,South America,983982
2985,Mollusks-Bivalves,Veneroida,Cyrenidae,Corbicula,largillierta,,Corbicula largillierta,,a freshwater clam,Exotic,Asia,NULL
2986,Mollusks-Bivalves,Veneroida,Cyrenidae,Corbicula,squalida,,Corbicula squalida,,a freshwater clam,Exotic,Asia,NULL
3118,Mollusks-Bivalves,Veneroida,Dreissenidae,Dreissena,sp.,,Dreissena sp.,,mussel,Exotic,Asia,81338
3160,Mollusks-Bivalves,Veneroida,Cyrenidae,Corbicula,sp.,Form D,Corbicula sp. Form D,,Asian clam,Exotic,Asia,NULL
2343,Mollusks-Cephalopods,Octopoda,Octopodidae,Octopus,vulgaris,NULL,Octopus vulgaris,NULL,common octopus,Native,North America,82603
2826,Mollusks-Cephalopods,Octopoda,Octopodidae,Octopus,sp.,NULL,Octopus sp.,NULL,octopus,Native,North America,82595
980,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Pomacea,canaliculata,NULL,Pomacea canaliculata,NULL,channeled applesnail,Exotic,South America,568121
981,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Marisa,cornuarietis,,Marisa cornuarietis,,giant rams-horn snail,Exotic,South America,73195
982,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Pomacea,bridgesi,NULL,Pomacea bridgesi,NULL,spiketop applesnail,Exotic,South America,70344
984,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Pomacea,cumingi,NULL,Pomacea cumingi,NULL,an applesnail,Exotic,South America,NULL
985,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Pomacea,paludosa,NULL,Pomacea paludosa,NULL,Florida applesnail,Native,North America,70343
986,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Pomacea,sp.,NULL,Pomacea sp.,NULL,an applesnail,Exotic,North America,70342
987,Mollusks-Gastropods,Neotaenioglossa,Bithyniidae,Bithynia,tentaculata,NULL,Bithynia tentaculata,NULL,"mud bithynia, faucet snail",Exotic,Europe,70794
1007,Mollusks-Gastropods,Neotaenioglossa,Hydrobiidae,Gillia,altilis,NULL,Gillia altilis,NULL,buffalo pebblesnail,Native,North America,70665
1008,Mollusks-Gastropods,Neotaenioglossa,Hydrobiidae,Potamopyrgus,antipodarum,NULL,Potamopyrgus antipodarum,NULL,New Zealand mudsnail,Exotic,Eurasia,205006
1011,Mollusks-Gastropods,Basommatophora,Lymnaeidae,Pseudosuccinea,columella,NULL,Pseudosuccinea columella,NULL,mimic lymnaea,Native,North America,76529
1012,Mollusks-Gastropods,Basommatophora,Lymnaeidae,Radix,auricularia,,Radix auricularia,,European ear snail,Exotic,Europe,76526
1018,Mollusks-Gastropods,Neogastropoda,Muricidae,Rapana,venosa,NULL,Rapana venosa,NULL,veined rapa whelk,Exotic,Asia,NULL
1024,Mollusks-Gastropods,Basommatophora,Physidae,Physa,skinneri,NULL,Physa skinneri,NULL,glass physa,Native,North America,76694
1025,Mollusks-Gastropods,Basommatophora,Physidae,Physella,acuta,NULL,Physella acuta,NULL,European physa,Exotic,Europe,76699
1026,Mollusks-Gastropods,Basommatophora,Physidae,Physella,sp.,NULL,Physella sp.,NULL,a physa,Exotic,Unknown,76698
1027,Mollusks-Gastropods,Basommatophora,Physidae,Stenophysa,marmorata,,Stenophysa marmorata,,marbled aplexa,Exotic,South and Central America,76743
1028,Mollusks-Gastropods,Basommatophora,Physidae,Stenophysa,maugeriae,,Stenophysa maugeriae,,tawny aplexa,Exotic,North America,76742
1029,Mollusks-Gastropods,Basommatophora,Planorbidae,Biomphalaria,glabrata,NULL,Biomphalaria glabrata,NULL,bloodfluke planorb,Exotic,Caribbean,76637
1030,Mollusks-Gastropods,Basommatophora,Planorbidae,Biomphalaria,havanensis,NULL,Biomphalaria havanensis,NULL,ghost rams-horn,Native,North America,76638
1031,Mollusks-Gastropods,Basommatophora,Planorbidae,Helisoma,sp.,NULL,Helisoma sp.,NULL,unidentified rams-horn,Native,North America,76599
1032,Mollusks-Gastropods,Neotaenioglossa,Pleuroceridae,Elimia,virginica,NULL,Elimia virginica,NULL,Piedmont elimia,Native,North America,71851
1037,Mollusks-Gastropods,Neotaenioglossa,Thiaridae,Melanoides,tuberculata,,Melanoides tuberculata,,red-rim melania,Exotic,Asia,NULL
1038,Mollusks-Gastropods,Neotaenioglossa,Thiaridae,Melanoides,turriculus,NULL,Melanoides turriculus,NULL,fawn melania,Exotic,Asia,71535
1039,Mollusks-Gastropods,Neotaenioglossa,Thiaridae,Tarebia,granifera,,Tarebia granifera,,quilted melania,Exotic,Asia,71539
1043,Mollusks-Gastropods,Heterostropha,Valvatidae,Valvata,piscinalis,NULL,Valvata piscinalis,NULL,European stream valvata,Exotic,Europe,70348
1044,Mollusks-Gastropods,Architaenioglossa,Viviparidae,Cipangopaludina,chinensis,,Cipangopaludina chinensis,,Chinese mysterysnail,Exotic,Asia,70329
1046,Mollusks-Gastropods,Architaenioglossa,Viviparidae,Cipangopaludina,japonica,,Cipangopaludina japonica,,Japanese mysterysnail,Exotic,Asia,70332
1047,Mollusks-Gastropods,Architaenioglossa,Viviparidae,Viviparus,georgianus,NULL,Viviparus georgianus,NULL,banded mysterysnail,Native,North America,70307
1049,Mollusks-Gastropods,Architaenioglossa,Viviparidae,Viviparus,viviparus,NULL,Viviparus viviparus,NULL,snail,Exotic,Europe,NULL
2233,Mollusks-Gastropods,Neotaenioglossa,Pleuroceridae,Elimia,livescens,,Elimia livescens,,liver elimia,Native,North America,71868
2234,Mollusks-Gastropods,Neotaenioglossa,Pleuroceridae,Pleurocera,acuta,NULL,Pleurocera acuta,NULL,sharp hornsnail,Native,North America,71550
2258,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Pila,scutata,,Pila scutata,,an applesnail,Exotic,Asia,NULL
2320,Mollusks-Gastropods,Basommatophora,Lymnaeidae,Fossaria,viridis,NULL,Fossaria viridis,NULL,,Exotic,Asia,NULL
2321,Mollusks-Gastropods,Basommatophora  ,Planorbidae,Planorbella,duryi,NULL,Planorbella duryi,NULL,Seminole rams-horn,Native,North America,76662
2543,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Pila,luzonica,NULL,Pila luzonica,NULL,snail,Exotic,Asia,NULL
2572,Mollusks-Gastropods,Basommatophora,Planorbidae,Drepanotrema,aeruginosus,,Drepanotrema aeruginosus,,rusty rams-horn,Exotic,Unknown,76640
2573,Mollusks-Gastropods,Basommatophora,Planorbidae,Drepanotrema,cimex,,Drepanotrema cimex,,ridged rams-horn,Exotic,Unknown,76641
2574,Mollusks-Gastropods,Basommatophora,Planorbidae,Drepanotrema,kermatoides,NULL,Drepanotrema kermatoides,NULL,crested rams-horn,Exotic,South and Central America,76642
2600,Mollusks-Gastropods,Architaenioglossa,Ampullariidae,Pomacea,haustrum,NULL,Pomacea haustrum,NULL,titan applesnail,Exotic,South America,568122
2633,Mollusks-Gastropods,Caenogastropoda,Ampullariidae,Pomacea,maculata,NULL,Pomacea maculata,NULL,giant applesnail,Exotic,South America,NULL
2644,Mollusks-Gastropods,Neotaenioglossa,Thiaridae,Thiara,scabra,NULL,Thiara scabra,NULL,Pagoda tiara,Exotic,Asia,NULL
